,guesses,green_expected,yellow_expected,green2,green3,green4,green5
774,begem,0.3637149028077753,0.5399568034557235,1.267386609071274,1.6311015118790495,1.9948164146868246,2.3585313174946
775,begot,0.3745140388768898,0.9049676025917928,1.6539956803455724,2.028509719222462,2.403023758099352,2.7775377969762416
776,begum,0.2617710583153347,0.7650107991360691,1.2885529157667386,1.5503239740820731,1.8120950323974079,2.073866090712743
777,beige,0.509719222462203,0.5447084233261339,1.56414686825054,2.073866090712743,2.5835853131749458,3.0933045356371487
778,beigy,0.4842332613390929,0.6760259179265659,1.6444924406047516,2.1287257019438446,2.6129589632829373,3.0971922246220305
779,beins,0.3883369330453564,0.9663066954643628,1.7429805615550755,2.131317494600432,2.519654427645788,2.9079913606911445
780,bekah,0.314902807775378,0.8993520518358531,1.5291576673866092,1.8440604751619871,2.158963282937365,2.473866090712743
781,belah,0.3576673866090712,1.0488120950323974,1.7641468682505397,2.1218142548596113,2.4794816414686824,2.8371490280777536
782,belar,0.3892008639308855,1.2151187904967602,1.9935205183585312,2.3827213822894167,2.771922246220302,3.1611231101511876
783,belay,0.4548596112311015,0.9680345572354212,1.8777537796976242,2.3326133909287257,2.7874730021598273,3.242332613390929
784,belee,0.5473002159827214,0.3796976241900648,1.4742980561555075,2.021598272138229,2.5688984881209502,3.1161987041036716
785,belga,0.2876889848812095,1.0846652267818575,1.6600431965442763,1.947732181425486,2.235421166306695,2.523110151187905
786,bells,0.3127429805615551,0.8349892008639309,1.460475161987041,1.773218142548596,2.085961123110151,2.3987041036717063
787,belon,0.3403887688984881,1.0384449244060474,1.7192224622030237,2.0596112311015116,2.4,2.7403887688984883
788,belts,0.3028077753779697,1.1023758099352052,1.7079913606911448,2.0107991360691146,2.313606911447084,2.6164146868250535
789,bemad,0.3269978401727861,0.9248380129589632,1.5788336933045355,1.9058315334773215,2.2328293736501075,2.5598272138228935
790,bemas,0.2915766738660907,1.0669546436285098,1.650107991360691,1.9416846652267818,2.2332613390928726,2.5248380129589636
791,bemix,0.2773218142548596,0.71792656587473,1.2725701943844492,1.5498920086393086,1.8272138228941683,2.104535637149028
792,bemud,0.2920086393088553,0.7650107991360691,1.3490280777537795,1.641036717062635,1.9330453563714902,2.2250539956803452
793,bends,0.2846652267818574,0.9503239740820736,1.5196544276457884,1.8043196544276459,2.088984881209503,2.373650107991361
794,bendy,0.4263498920086393,0.7222462203023758,1.5749460043196546,2.001295896328294,2.427645788336933,2.853995680345572
795,benes,0.3922246220302375,0.7572354211663067,1.5416846652267817,1.9339092872570194,2.3261339092872566,2.7183585313174943
796,benet,0.4859611231101511,0.6850971922246221,1.6570194384449244,2.1429805615550754,2.6289416846652265,3.114902807775378
797,benga,0.2997840172786177,1.0306695464362852,1.6302375809935206,1.9300215982721383,2.229805615550756,2.5295896328293734
798,benis,0.323110151187905,1.0315334773218143,1.6777537796976243,2.0008639308855294,2.323974082073434,2.6470842332613396
799,benne,0.5006479481641468,0.3922246220302375,1.393520518358531,1.894168466522678,2.394816414686825,2.895464362850972
800,benni,0.3226781857451404,0.775377969762419,1.4207343412526998,1.7434125269978402,2.0660907127429806,2.388768898488121
801,benny,0.4751619870410367,0.5235421166306695,1.4738660907127428,1.9490280777537796,2.424190064794816,2.899352051835853
802,bento,0.3244060475161987,1.0630669546436284,1.7118790496760259,2.0362850971922244,2.360691144708423,2.685097192224622
803,bents,0.314902807775378,1.048380129589633,1.678185745140389,1.993088552915767,2.307991360691145,2.622894168466523
804,benty,0.4565874730021598,0.8203023758099353,1.733477321814255,2.190064794816415,2.6466522678185744,3.103239740820734
805,bepat,0.3840172786177105,1.0168466522678186,1.7848812095032396,2.1688984881209503,2.5529157667386606,2.936933045356371
806,beray,0.4773218142548596,1.027645788336933,1.982289416846652,2.459611231101512,2.9369330453563713,3.4142548596112308
807,beres,0.4025917926565874,0.870842332613391,1.6760259179265657,2.078617710583153,2.4812095032397403,2.883801295896328
808,bergs,0.2980561555075594,1.0306695464362852,1.626781857451404,1.9248380129589633,2.2228941684665227,2.5209503239740823
809,berko,0.2984881209503239,1.0120950323974085,1.6090712742980564,1.9075593952483803,2.206047516198704,2.504535637149028
810,berks,0.2889848812095032,0.9974082073434124,1.5753779697624188,1.8643628509719221,2.1533477321814254,2.4423326133909287
811,berme,0.4617710583153347,0.673866090712743,1.5974082073434124,2.059179265658747,2.520950323974082,2.9827213822894163
812,berms,0.2946004319654428,1.0332613390928729,1.6224622030237583,1.9170626349892013,2.211663066954644,2.5062634989200867
813,berob,0.3114470842332613,0.9174946004319654,1.540388768898488,1.8518358531317491,2.1632829373650106,2.4747300215982717
814,beryl,0.3183585313174946,1.073866090712743,1.7105831533477323,2.028941684665227,2.347300215982721,2.665658747300216
815,besat,0.3935205183585313,1.1244060475161988,1.9114470842332614,2.304967602591793,2.6984881209503238,3.0920086393088555
816,besaw,0.2915766738660907,1.0220302375809935,1.605183585313175,1.8967602591792656,2.188336933045356,2.479913606911447
817,besee,0.5339092872570195,0.3801295896328294,1.4479481641468683,1.9818574514038878,2.5157667386609073,3.0496760259179267
818,beses,0.3667386609071274,0.5663066954643629,1.2997840172786177,1.666522678185745,2.0332613390928724,2.4
819,besit,0.3913606911447084,1.0138228941684666,1.7965442764578834,2.187904967602592,2.5792656587473,2.9706263498920085
820,besom,0.2889848812095032,0.9680345572354212,1.5460043196544277,1.8349892008639308,2.123974082073434,2.4129589632829376
821,besot,0.3801295896328294,1.0362850971922246,1.7965442764578834,2.176673866090713,2.556803455723542,2.936933045356372
822,besti,0.2786177105831533,1.1265658747300216,1.6838012958963282,1.9624190064794815,2.241036717062635,2.519654427645788
823,bests,0.2894168466522678,0.857451403887689,1.4362850971922247,1.7257019438444925,2.0151187904967602,2.304535637149028
824,betas,0.3131749460043196,1.2047516198704105,1.8311015118790497,2.144276457883369,2.457451403887689,2.7706263498920087
825,beted,0.4155507559395248,0.6777537796976242,1.5088552915766738,1.9244060475161984,2.339956803455723,2.755507559395248
826,betes,0.3801295896328294,0.8198704103671707,1.5801295896328296,1.960259179265659,2.3403887688984883,2.7205183585313177
827,beths,0.2548596112311015,1.0345572354211665,1.5442764578833694,1.799136069114471,2.0539956803455723,2.3088552915766742
828,betid,0.3464362850971922,0.9520518358531318,1.644924406047516,1.9913606911447084,2.3377969762419006,2.684233261339093
829,beton,0.3403887688984881,1.047084233261339,1.7278617710583153,2.0682505399568036,2.4086393088552915,2.7490280777537794
830,betta,0.314902807775378,0.9628509719222462,1.592656587473002,1.9075593952483803,2.222462203023758,2.537365010799136
831,betty,0.4444924406047516,0.6211663066954644,1.5101511879049676,1.9546436285097193,2.399136069114471,2.843628509719222
832,bever,0.4293736501079913,0.6419006479481641,1.5006479481641466,1.930021598272138,2.359395248380129,2.7887688984881205
833,bevor,0.3490280777537797,0.9386609071274298,1.6367170626349892,1.9857451403887687,2.3347732181425487,2.683801295896328
834,bevue,0.4185745140388769,0.4885529157667386,1.3257019438444924,1.7442764578833694,2.1628509719222464,2.581425485961123
835,bevvy,0.3775377969762419,0.4397408207343412,1.194816414686825,1.5723542116630669,1.9498920086393088,2.3274298056155507
836,bewet,0.4371490280777538,0.5801295896328293,1.454427645788337,1.8915766738660909,2.3287257019438448,2.765874730021598
837,bewig,0.2764578833693304,0.7874730021598272,1.340388768898488,1.6168466522678184,1.893304535637149,2.1697624190064793
838,bezes,0.3369330453563715,0.5900647948164147,1.2639308855291578,1.600863930885529,1.9377969762419007,2.274730021598272
839,bezil,0.3196544276457883,0.8254859611231101,1.4647948164146867,1.784449244060475,2.1041036717062633,2.4237580993520513
840,bezzy,0.3498920086393088,0.4185745140388769,1.1183585313174946,1.468250539956803,1.818142548596112,2.168034557235421
841,bhais,0.3533477321814255,0.8639308855291576,1.5706263498920086,1.9239740820734341,2.2773218142548597,2.6306695464362853
842,bhaji,0.2751619870410367,0.687257019438445,1.2375809935205184,1.5127429805615553,1.787904967602592,2.0630669546436287
843,bhang,0.3658747300215982,0.6725701943844492,1.4043196544276455,1.770194384449244,2.136069114470842,2.5019438444924402
844,bhats,0.3451403887688984,0.8807775377969762,1.571058315334773,1.9161987041036714,2.2613390928725696,2.6064794816414683
845,bhels,0.2989200863930885,0.9818574514038876,1.5796976241900644,1.878617710583153,2.1775377969762415,2.47645788336933
846,bhoot,0.4086393088552916,0.4842332613390929,1.301511879049676,1.7101511879049678,2.1187904967602593,2.527429805615551
847,bhuna,0.3144708423326134,0.791792656587473,1.4207343412526998,1.7352051835853133,2.0496760259179267,2.36414686825054
848,bhuts,0.2838012958963283,0.7473002159827213,1.314902807775378,1.5987041036717062,1.8825053995680345,2.166306695464363
849,biach,0.4203023758099352,0.7239740820734342,1.5645788336933046,1.9848812095032398,2.405183585313175,2.8254859611231105
850,biali,0.3693304535637149,0.7075593952483801,1.44622030237581,1.8155507559395248,2.1848812095032395,2.5542116630669547
851,bialy,0.5218142548596112,0.7248380129589633,1.7684665226781857,2.290280777537797,2.812095032397408,3.3339092872570193
852,bibbs,0.2125269978401728,0.4548596112311015,0.879913606911447,1.0924406047516197,1.3049676025917927,1.5174946004319656
853,bibes,0.3395248380129589,0.7831533477321814,1.4622030237580992,1.8017278617710581,2.141252699784017,2.480777537796976
854,biccy,0.4090712742980562,0.3719222462203024,1.1900647948164147,1.599136069114471,2.008207343412527,2.417278617710583
855,bices,0.3390928725701944,0.971490280777538,1.6496760259179268,1.988768898488121,2.3278617710583154,2.6669546436285096
856,bided,0.3827213822894168,0.6371490280777538,1.4025917926565874,1.7853131749460043,2.168034557235421,2.550755939524838
857,bider,0.4233261339092872,0.9485961123110151,1.7952483801295895,2.2185745140388766,2.641900647948164,3.065226781857451
858,bides,0.3473002159827213,0.9295896328293736,1.6241900647948162,1.9714902807775376,2.3187904967602586,2.66609071274298
859,bidet,0.441036717062635,0.857451403887689,1.7395248380129589,2.180561555075594,2.621598272138229,3.0626349892008635
860,bidis,0.2781857451403888,0.5533477321814255,1.109719222462203,1.3879049676025919,1.6660907127429807,1.9442764578833696
861,bidon,0.3075593952483801,0.775377969762419,1.3904967602591793,1.6980561555075593,2.0056155507559392,2.3131749460043194
862,bield,0.3593952483801296,0.9304535637149028,1.6492440604751621,2.0086393088552916,2.368034557235421,2.7274298056155506
863,biers,0.3196544276457883,1.158963282937365,1.7982721382289415,2.11792656587473,2.437580993520518,2.7572354211663064
864,biffo,0.2129589632829373,0.5710583153347732,0.9969762419006478,1.2099352051835852,1.4228941684665224,1.6358531317494598
865,biffs,0.2034557235421166,0.5563714902807776,0.9632829373650108,1.1667386609071273,1.3701943844492441,1.5736501079913605
866,biffy,0.3451403887688984,0.3282937365010799,1.0185745140388767,1.363714902807775,1.7088552915766735,2.053995680345572
867,bifid,0.2920086393088553,0.3619870410367171,0.9460043196544277,1.238012958963283,1.5300215982721381,1.8220302375809934
868,bigae,0.444060475161987,0.92829373650108,1.8164146868250541,2.260475161987041,2.704535637149028,3.148596112311015
869,biggs,0.2393088552915766,0.5563714902807776,1.0349892008639308,1.2742980561555073,1.513606911447084,1.7529157667386608
870,biggy,0.3809935205183585,0.3282937365010799,1.090280777537797,1.4712742980561553,1.8522678185745138,2.2332613390928726
871,bigha,0.2306695464362851,0.8496760259179266,1.3110151187904968,1.5416846652267817,1.772354211663067,2.003023758099352
872,bight,0.3123110151187905,0.6639308855291577,1.2885529157667386,1.6008639308855293,1.9131749460043197,2.22548596112311
873,bigly,0.4181425485961123,0.5658747300215983,1.402159827213823,1.820302375809935,2.238444924406047,2.6565874730021597
874,bigos,0.2634989200863931,0.8181425485961124,1.3451403887688986,1.6086393088552917,1.8721382289416848,2.135637149028078
875,bijou,0.2207343412526997,0.673866090712743,1.1153347732181422,1.336069114470842,1.5568034557235417,1.7775377969762414
876,biked,0.3555075593952483,0.7421166306695465,1.453131749460043,1.8086393088552914,2.1641468682505396,2.519654427645788
877,biker,0.3961123110151188,0.9032397408207344,1.695464362850972,2.091576673866091,2.48768898488121,2.8838012958963284
878,bikes,0.3200863930885529,0.8842332613390929,1.5244060475161987,1.8444924406047516,2.1645788336933043,2.4846652267818574
879,bikie,0.4181425485961123,0.5300215982721382,1.3663066954643628,1.784449244060475,2.2025917926565874,2.6207343412526996
880,bilbo,0.2453563714902807,0.7252699784017279,1.2159827213822894,1.46133909287257,1.7066954643628507,1.9520518358531316
881,bilby,0.3775377969762419,0.4825053995680345,1.2375809935205182,1.6151187904967603,1.992656587473002,2.370194384449244
882,biled,0.3982721382289417,0.8915766738660907,1.6881209503239742,2.086393088552916,2.4846652267818574,2.882937365010799
883,biles,0.3628509719222462,1.0336933045356371,1.7593952483801294,2.122246220302376,2.4850971922246217,2.8479481641468682
884,bilgy,0.4,0.5840172786177106,1.3840172786177107,1.7840172786177106,2.1840172786177106,2.5840172786177105
885,bilks,0.2492440604751619,0.7788336933045357,1.2773218142548595,1.5265658747300215,1.7758099352051833,2.025053995680345
886,bills,0.2954643628509719,0.6760259179265659,1.2669546436285097,1.5624190064794816,1.8578833693304535,2.1533477321814254
887,bimah,0.3187904967602591,0.7606911447084234,1.3982721382289416,1.7170626349892006,2.0358531317494597,2.3546436285097188
888,bimas,0.2742980561555075,0.9079913606911448,1.45658747300216,1.7308855291576672,2.005183585313175,2.2794816414686823
889,bimbo,0.2237580993520518,0.5961123110151187,1.0436285097192224,1.267386609071274,1.491144708423326,1.7149028077753776
890,binal,0.3598272138228942,0.9442764578833692,1.6639308855291577,2.023758099352052,2.383585313174946,2.74341252699784
891,bindi,0.2565874730021598,0.5460043196544276,1.0591792656587473,1.315766738660907,1.5723542116630669,1.8289416846652267
892,binds,0.2673866090712743,0.7913606911447084,1.326133909287257,1.5935205183585315,1.8609071274298057,2.12829373650108
893,biner,0.4509719222462203,0.9987041036717064,1.900647948164147,2.3516198704103672,2.8025917926565875,3.253563714902808
894,bines,0.3749460043196544,0.9796976241900648,1.7295896328293736,2.104535637149028,2.4794816414686824,2.854427645788337
895,bings,0.2704103671706263,0.7580993520518359,1.2989200863930885,1.5693304535637147,1.8397408207343409,2.1101511879049673
896,bingy,0.4120950323974082,0.5300215982721382,1.3542116630669545,1.7663066954643627,2.178401727861771,2.590496760259179
897,binit,0.3995680345572354,0.531317494600432,1.3304535637149026,1.730021598272138,2.1295896328293735,2.5291576673866087
898,binks,0.2613390928725702,0.7248380129589633,1.2475161987041037,1.508855291576674,1.770194384449244,2.031533477321814
899,bints,0.2976241900647948,0.8894168466522678,1.4846652267818574,1.7822894168466523,2.0799136069114468,2.3775377969762417
900,biogs,0.3157667386609071,0.7658747300215982,1.3974082073434124,1.7131749460043195,2.0289416846652264,2.344708423326134
901,biont,0.4552915766738661,0.755939524838013,1.6665226781857452,2.1218142548596113,2.577105831533477,3.032397408207343
902,biota,0.3550755939524838,1.0107991360691144,1.720950323974082,2.0760259179265654,2.4311015118790493,2.786177105831533
903,biped,0.375377969762419,0.7844492440604751,1.535205183585313,1.910583153347732,2.285961123110151,2.66133909287257
904,bipod,0.2950323974082073,0.6997840172786177,1.2898488120950322,1.5848812095032396,1.879913606911447,2.1749460043196542
905,birds,0.2777537796976242,0.9049676025917928,1.4604751619870413,1.7382289416846655,2.0159827213822896,2.2937365010799136
906,birks,0.2717062634989201,0.8384449244060476,1.3818574514038877,1.6535637149028077,1.9252699784017278,2.1969762419006478
907,birle,0.485097192224622,1.0064794816414686,1.9766738660907126,2.4617710583153345,2.9468682505399566,3.4319654427645787
908,birls,0.31792656587473,0.9844492440604752,1.6203023758099353,1.9382289416846652,2.256155507559395,2.574082073434125
909,biros,0.3049676025917927,1.0086393088552916,1.618574514038877,1.9235421166306697,2.2285097192224623,2.533477321814255
910,birrs,0.3136069114470842,0.7352051835853132,1.3624190064794814,1.6760259179265657,1.98963282937365,2.303239740820734
911,birse,0.4885529157667386,0.9900647948164149,1.967170626349892,2.4557235421166306,2.9442764578833693,3.4328293736501077
912,birsy,0.4630669546436285,0.7399568034557236,1.6660907127429807,2.1291576673866093,2.592224622030238,3.055291576673866
913,bises,0.3494600431965443,0.7887688984881209,1.4876889848812094,1.8371490280777538,2.1866090712742983,2.536069114470842
914,bisks,0.23585313174946,0.5339092872570195,1.0056155507559394,1.2414686825053995,1.4773218142548594,1.7131749460043193
915,bisom,0.2717062634989201,0.8090712742980561,1.3524838012958962,1.6241900647948164,1.8958963282937364,2.1676025917926562
916,bitch,0.3356371490280777,0.7045356371490281,1.3758099352051834,1.7114470842332612,2.047084233261339,2.382721382289416
917,biter,0.438876889848812,1.06133909287257,1.939092872570194,2.377969762419006,2.816846652267818,3.25572354211663
918,bites,0.3628509719222462,1.0423326133909288,1.768034557235421,2.130885529157667,2.4937365010799137,2.8565874730021594
919,bitos,0.2825053995680345,0.9576673866090712,1.5226781857451401,1.8051835853131748,2.0876889848812095,2.3701943844492437
920,bitou,0.2673866090712743,0.9036717062634988,1.4384449244060473,1.7058315334773217,1.9732181425485962,2.2406047516198706
921,bitsy,0.4406047516198704,0.6889848812095032,1.5701943844492439,2.0107991360691146,2.4514038876889845,2.8920086393088553
922,bitte,0.4526997840172786,0.7123110151187905,1.6177105831533476,2.070410367170626,2.523110151187905,2.9758099352051834
923,bitts,0.2855291576673866,0.6902807775377969,1.26133909287257,1.5468682505399567,1.8323974082073433,2.11792656587473
924,bivia,0.2790496760259179,0.5827213822894168,1.1408207343412526,1.4198704103671704,1.6989200863930884,1.9779697624190065
925,bivvy,0.3602591792656587,0.2807775377969762,1.0012958963282936,1.3615550755939523,1.721814254859611,2.08207343412527
926,bizes,0.3196544276457883,0.8125269978401728,1.4518358531317492,1.7714902807775377,2.091144708423326,2.410799136069114
927,bizzo,0.2004319654427646,0.5023758099352051,0.9032397408207343,1.1036717062634989,1.3041036717062635,1.5045356371490282
928,bizzy,0.3326133909287257,0.2596112311015118,0.9248380129589633,1.257451403887689,1.5900647948164146,1.9226781857451403
929,blabs,0.3200863930885529,0.7390928725701944,1.3792656587473002,1.6993520518358531,2.019438444924406,2.339524838012959
930,blads,0.3395248380129589,0.873866090712743,1.5529157667386608,1.8924406047516196,2.2319654427645785,2.5714902807775375
931,blady,0.4812095032397408,0.6457883369330454,1.608207343412527,2.089416846652268,2.5706263498920086,3.0518358531317498
932,blaer,0.5231101511879049,1.0812095032397409,2.1274298056155505,2.6505399568034558,3.1736501079913606,3.6967602591792654
933,blaes,0.4470842332613391,1.0622030237580993,1.9563714902807776,2.4034557235421166,2.8505399568034555,3.297624190064795
934,blaff,0.3205183585313175,0.5650107991360691,1.206047516198704,1.5265658747300215,1.847084233261339,2.1676025917926562
935,blags,0.342548596112311,0.8406047516198704,1.5257019438444923,1.8682505399568035,2.2107991360691144,2.5533477321814253
936,blahs,0.3218142548596112,0.895464362850972,1.5390928725701944,1.8609071274298055,2.182721382289417,2.504535637149028
937,blain,0.4185745140388769,0.8855291576673866,1.7226781857451403,2.1412526997840176,2.5598272138228944,2.978401727861771
938,blams,0.3390928725701944,0.8431965442764578,1.5213822894168465,1.8604751619870412,2.1995680345572355,2.5386609071274298
939,blart,0.4691144708423326,0.9676025917926566,1.905831533477322,2.3749460043196544,2.844060475161987,3.3131749460043194
940,blase,0.5503239740820735,0.958963282937365,2.059611231101512,2.6099352051835853,3.1602591792656587,3.710583153347732
941,blash,0.427645788336933,0.7896328293736501,1.644924406047516,2.072570194384449,2.5002159827213823,2.927861771058315
942,blate,0.5369330453563715,0.993952483801296,2.067818574514039,2.604751619870411,3.1416846652267822,3.6786177105831537
943,blats,0.3697624190064795,0.9719222462203024,1.7114470842332614,2.081209503239741,2.4509719222462203,2.8207343412526997
944,blatt,0.4634989200863931,0.6380129589632829,1.565010799136069,2.028509719222462,2.4920086393088554,2.9555075593952482
945,blaud,0.3805615550755939,0.7637149028077754,1.5248380129589632,1.9053995680345572,2.285961123110151,2.666522678185745
946,blawn,0.3611231101511879,0.7473002159827213,1.4695464362850972,1.8306695464362852,2.191792656587473,2.5529157667386606
947,blaws,0.3205183585313175,0.8168466522678186,1.4578833693304536,1.778401727861771,2.098920086393089,2.419438444924406
948,blays,0.3110151187904967,0.9226781857451404,1.5447084233261337,1.8557235421166305,2.1667386609071273,2.477753779697624
949,blear,0.4,1.2043196544276458,2.004319654427646,2.404319654427646,2.804319654427646,3.2043196544276458
950,blebs,0.2639308855291576,0.8587473002159827,1.386609071274298,1.6505399568034556,1.914470842332613,2.178401727861771
951,blech,0.3637149028077753,0.844060475161987,1.5714902807775375,1.935205183585313,2.298920086393088,2.6626349892008636
952,blees,0.3909287257019438,0.8004319654427646,1.5822894168466521,1.9732181425485962,2.3641468682505398,2.755075593952484
953,blent,0.4259179265658747,0.9503239740820736,1.8021598272138228,2.2280777537796976,2.6539956803455724,3.079913606911447
954,blert,0.4129589632829373,1.087257019438445,1.9131749460043195,2.3261339092872566,2.739092872570194,3.1520518358531318
955,blest,0.4207343412526997,0.9844492440604752,1.8259179265658747,2.246652267818574,2.667386609071274,3.0881209503239737
956,blets,0.3136069114470842,1.0915766738660908,1.7187904967602592,2.0323974082073435,2.3460043196544276,2.6596112311015117
957,bleys,0.2548596112311015,1.0423326133909288,1.5520518358531317,1.8069114470842333,2.061771058315335,2.316630669546436
958,blimy,0.4630669546436285,0.5200863930885529,1.44622030237581,1.9092872570194384,2.372354211663067,2.8354211663066953
959,bling,0.3727861771058315,0.6686825053995681,1.4142548596112312,1.7870410367170626,2.159827213822894,2.5326133909287254
960,blini,0.3598272138228942,0.5624190064794816,1.28207343412527,1.6419006479481641,2.0017278617710583,2.3615550755939525
961,blins,0.3706263498920086,0.8077753779697624,1.5490280777537797,1.919654427645788,2.290280777537797,2.6609071274298053
962,bliny,0.5123110151187905,0.5796976241900648,1.6043196544276457,2.1166306695464363,2.628941684665227,3.1412526997840176
963,blips,0.3136069114470842,0.7766738660907128,1.4038876889848813,1.7174946004319653,2.0311015118790494,2.3447084233261335
964,blist,0.4591792656587473,0.7697624190064795,1.688120950323974,2.1473002159827215,2.6064794816414687,3.065658747300216
965,blite,0.5192224622030237,0.8989200863930885,1.937365010799136,2.4565874730021595,2.9758099352051834,3.495032397408207
966,blits,0.3520518358531317,0.8768898488120951,1.5809935205183585,1.9330453563714902,2.285097192224622,2.6371490280777534
967,blive,0.4790496760259179,0.7153347732181425,1.6734341252699783,2.1524838012958964,2.631533477321814,3.110583153347732
968,blobs,0.2928725701943844,0.6647948164146869,1.2505399568034556,1.54341252699784,1.8362850971922244,2.129157667386609
969,blocs,0.3481641468682505,0.7974082073434126,1.4937365010799135,1.8419006479481639,2.1900647948164145,2.538228941684665
970,blogs,0.3153347732181425,0.7663066954643628,1.396976241900648,1.7123110151187904,2.0276457883369328,2.342980561555075
971,blook,0.3727861771058315,0.4349892008639309,1.180561555075594,1.5533477321814255,1.926133909287257,2.298920086393088
972,bloop,0.3481641468682505,0.5218142548596112,1.2181425485961122,1.5663066954643625,1.914470842332613,2.2626349892008637
973,blore,0.5153347732181426,0.9874730021598273,2.0181425485961126,2.533477321814255,3.048812095032398,3.56414686825054
974,blots,0.342548596112311,0.8976241900647948,1.5827213822894168,1.9252699784017278,2.2678185745140387,2.6103671706263496
975,blows,0.293304535637149,0.742548596112311,1.329157667386609,1.6224622030237579,1.915766738660907,2.209071274298056
976,blowy,0.4349892008639309,0.5144708423326134,1.3844492440604752,1.819438444924406,2.254427645788337,2.689416846652268
977,blubs,0.2587473002159827,0.6056155507559395,1.123110151187905,1.3818574514038877,1.6406047516198703,1.899352051835853
978,blude,0.4453563714902808,0.7624190064794817,1.6531317494600433,2.098488120950324,2.5438444924406047,2.989200863930886
979,bluds,0.2781857451403888,0.7403887688984881,1.2967602591792657,1.5749460043196546,1.8531317494600432,2.1313174946004323
980,bludy,0.4198704103671706,0.5123110151187905,1.3520518358531317,1.7719222462203024,2.191792656587473,2.6116630669546437
981,blued,0.4211663066954643,0.786609071274298,1.6289416846652265,2.050107991360691,2.471274298056155,2.892440604751619
982,blues,0.3857451403887689,0.9287257019438444,1.700215982721382,2.085961123110151,2.4717062634989198,2.857451403887689
983,bluet,0.4794816414686825,0.8565874730021599,1.8155507559395248,2.2950323974082076,2.77451403887689,3.2539956803455725
984,bluey,0.5274298056155508,0.7006479481641469,1.7555075593952485,2.282937365010799,2.8103671706263498,3.3377969762419006
985,bluid,0.3520518358531317,0.6794816414686825,1.383585313174946,1.7356371490280775,2.0876889848812095,2.439740820734341
986,blume,0.4449244060475162,0.7317494600431965,1.621598272138229,2.0665226781857453,2.5114470842332612,2.9563714902807776
987,blunk,0.3602591792656587,0.5568034557235421,1.2773218142548595,1.6375809935205181,1.997840172786177,2.3580993520518354
988,blurs,0.3140388768898488,0.9062634989200864,1.534341252699784,1.8483801295896327,2.1624190064794817,2.4764578833693305
989,blype,0.378401727861771,0.8017278617710584,1.5585313174946003,1.9369330453563713,2.3153347732181424,2.6937365010799135
990,boabs,0.35377969762419,0.7166306695464363,1.4241900647948162,1.7779697624190063,2.131749460043196,2.4855291576673864
991,boaks,0.367170626349892,0.7848812095032397,1.5192224622030237,1.8863930885529157,2.253563714902808,2.6207343412526996
992,boars,0.4090712742980562,1.0172786177105833,1.8354211663066957,2.244492440604752,2.653563714902808,3.062634989200864
993,boart,0.5028077753779697,0.9451403887688984,1.950755939524838,2.4535637149028076,2.956371490280777,3.459179265658747
994,boats,0.4034557235421166,0.9494600431965444,1.7563714902807777,2.1598272138228944,2.563282937365011,2.9667386609071276
995,bobac,0.3036717062634989,0.6937365010799136,1.3010799136069113,1.6047516198704104,1.9084233261339092,2.212095032397408
996,bobak,0.3390928725701944,0.5520518358531318,1.2302375809935207,1.569330453563715,1.9084233261339092,2.2475161987041035
997,bobas,0.3058315334773218,0.7645788336933045,1.376241900647948,1.6820734341252699,1.9879049676025917,2.2937365010799136
998,bobol,0.3442764578833693,0.3818574514038877,1.0704103671706262,1.4146868250539957,1.758963282937365,2.103239740820734
999,bobos,0.2924406047516198,0.4207343412526997,1.0056155507559392,1.2980561555075592,1.590496760259179,1.882937365010799
1000,bocca,0.3127429805615551,0.6915766738660907,1.3170626349892007,1.6298056155507559,1.942548596112311,2.255291576673866
1001,bocce,0.4678185745140388,0.6,1.5356371490280776,2.003455723542116,2.471274298056155,2.939092872570194
1002,bocci,0.2898488120950324,0.6017278617710583,1.181425485961123,1.4712742980561555,1.7611231101511877,2.0509719222462204
1003,boche,0.4142548596112311,0.8047516198704103,1.6332613390928725,2.0475161987041037,2.4617710583153345,2.876025917926566
1004,bocks,0.2587473002159827,0.6946004319654427,1.212095032397408,1.4708423326133908,1.7295896328293736,1.9883369330453564
1005,boded,0.4159827213822894,0.6151187904967602,1.447084233261339,1.8630669546436285,2.279049676025918,2.6950323974082075
1006,bodes,0.3805615550755939,0.90755939524838,1.668682505399568,2.0492440604751616,2.4298056155507557,2.8103671706263498
1007,bodge,0.4431965442764579,0.7079913606911447,1.5943844492440604,2.0375809935205185,2.480777537796976,2.923974082073434
1008,bodhi,0.2444924406047516,0.7645788336933045,1.2535637149028076,1.4980561555075593,1.7425485961123108,1.9870410367170623
1009,bodle,0.4803455723542116,0.8207343412526998,1.781425485961123,2.2617710583153348,2.742116630669546,3.222462203023758
1010,boeps,0.3088552915766738,0.9688984881209504,1.586609071274298,1.8954643628509718,2.2043196544276453,2.5131749460043196
1011,boets,0.3473002159827213,1.0691144708423326,1.7637149028077752,2.1110151187904966,2.458315334773218,2.805615550755939
1012,boeuf,0.3183585313174946,0.8298056155507559,1.4665226781857452,1.7848812095032396,2.1032397408207344,2.4215982721382288
1013,boffo,0.2462203023758099,0.293304535637149,0.7857451403887687,1.0319654427645788,1.2781857451403886,1.5244060475161985
1014,boffs,0.2367170626349892,0.534341252699784,1.0077753779697625,1.2444924406047515,1.4812095032397408,1.71792656587473
